2010-02,,28,[u'Q-4IApPY2hV766VRghSPcA'],,,0,1,user,,,,3.39,,[],Steve,r17zpYgiqW0xTgmntc4ynw,9,,9,,,39
2010-02,,2,[],,,0,,user,,,,3.0,,[],Melissa,zd6GyO5xFxLiYMa3QcPqnQ,0,,0,,,0
2010-02,,9,"[u'o2CGc1kQHEFkYOECM3NFdg', u'ZoNfs5VdKUr6_SutkSLq5A']",,,0,,user,,,,3.22,,[],Stacy,OM5YpPWmE02acgy5zEcV_g,2,,4,,,10
2010-07,77,321,"[u'2rlBbFPHyZjXSFSE8r551w', u'mFOZOsPQOacWIMVSyXbEbg', u'nLBBo1to5j3ikpSSiQtlJA', u'bmXuGmfu9LahwRMLjs5OXA', u'e_xPiYSiemLE7qzcsMpWzA', u'S_9vWSY3PHu0ZKjVrcccLQ', u'hjrxGMMmQORYFnaYAtHb7Q', u'qByDgubjRODarss8wyAgRw', u'InRCsFL1AspJG47QoQKIjg', u'iEPB9z7DZazA85706nrejA', u'hFtlFksrcLaWHGPNa6SmeA', u'mP6PQldkWKqcVPUP5XvfIw', u'm59OpbCyRwXSvERXeevWqg', u'jVLMfm2v2U49y6Sjlm_EeA', u'8p4at4zdzCpueAmSBaorZA', u'Pf8PD485OsHMz_UK-LgcuQ', u'wk3ZgGeHzdMyKvL5NeOcAw', u'AODbZttUrVN79H_mzekhYA', u'hogSJDJ5yOMsYxDgWuBI4w', u'cSh9vCCLZejYrrmt_BlVcQ', u'bNrr3RJGMO_gOrKpDudP9Q', u'pecViht2bmrjpbt0c-j4jw', u'w7yXiGJxb-z9bLewmASGxw', u'8n4SarsuI9Km6lEtydiE0w', u'rKMJaCa-hUjeZDXEa6rKMg', u'5_EIPegsvDJskUv0sbCbxg', u'Sd0xT24V6fHQBZjbOQm0uA', u'jQ_5yj2am4nr7d_P9WRCHw', u'JusZk7rZdijuT7S_EaeJ-A', u'NHAoriJCtOUJf2ygp1Bh4A', u'iw2b-ya2MuS0QZnVq5_axQ', u'1eJMnv31Ii0ECSA_ldChLQ', u'rU13Vt8DZTqZa-X7rEllFQ', u'zfb_dSwWV5mV4f_ZAgkYbg']",3,79,23,34,user,40,77,4,3.84,7,"[2010, 2011, 2012, 2013, 2014, 2015]",Dawn,bfjQ08GCB3DGVGwXAcIG_Q,645,9,482,8,23,1226
2010-07,,7,"[u'DOtQTggDX3ntGiHO-QIsnA', u'oDT10RgIZnRN4WfKpSmbWQ', u'7Sj4YbvhBEoQqNp_ANT8hA', u'a5LXuib4KxXbI0mCDfkl9Q']",,,0,,user,,,,5.0,,[],Marc,9tFiAxZ1dbqTI36PEKHJ0g,2,,0,,,5
2010-07,,5,"[u'ZzT3O964W9DCEnlebSnHdg', u'ENxjRDv9jUbCa2lM4EXk9A']",,,0,,user,1,,,4.2,,[],Nicollette,QUTW6GQnEAJSqrzoUJ0m7Q,0,,0,,,2
2010-07,,16,[],,,0,,user,,,,4.83,,[],G,21jkMYhwZDQjeML_Zg66JA,8,,0,,1,11
2010-07,1,43,"[u'IjafRfMSAQpInLlw-Vi0Cg', u'9wLYm4nSjz9746g2Rg18jw', u'N2Oip_yWL3ewNuTTmEAfwg', u'jBuU4lovzxnHU64CAPM6xw', u'P0oQ3cxOU5peH7qkKE6saQ', u'1C7xHZXWOb5TSqBm-SOYuw', u'dF4Xkn2tmQYqPEK_AI-fYw', u'gnirIlRf-E9uBUZhRzvPzA', u'y7w-dfYc3heWMY0AqZYNTA', u'9puUWrONenJt5fWXkfhqXw', u'TfBAAHUgfX-XZirY5wLVPQ', u'gvVn4Q6GiyR6kKkCfOVvZQ', u'O-H2Q26-Q9vHyon_lXVb9Q', u'n1_q2w7RHgoEKTKLcX5AlA', u'zq00Z8mtGxOsJBWuR9-BRQ', u'ZcUnuE2Oj-njC-5e9yTGEA', u'W_R-gVF8OHNrIhtmyhDnyg', u'FT6632pGCL31Z6zMLCIU7g', u'9EEQzDyzJgmjNNWLi-m0ag', u'bjIxBZvwkZgKSha5FUt34g', u'tXnCfDN1Nq_CYAHCEVj-MA', u'ibxqyCcVLpavC1iXc366Hw', u'Xqhf7SSA0muBPCR4F_jsfQ', u'Sdj97Asyp2P8MIP1etB6ug', u'L70hstIO1Jtd9FuzCQVlpQ', u'2AbBZM7n9EMwa0nK1yl0CA', u'YVlXFXxnmRmUg85gLA63Dg', u'yoZUJVyA33DHoVMZ5LoiKA']",,,0,,user,1,,,3.88,,[],Kimberly,XGbKwEyIojBUB6wCBKQdoQ,12,,9,1,,58
2010-07,,3,[],,,0,,user,,1,,3.67,,[],Rob,MDVJ4rcuYIoZr3x6G7ZdLw,2,,2,,,14
2010-07,,6,"[u'uHQ2ZRacs1Zhi_38MQz2BQ', u'r2UAdE_Xt_KgXIgPXPq20Q', u'Sve2h1r-jOyaoGY2GYL0WA', u'ies4F-m4u3Rnb7QstH_42A', u'ElJy1o7brQ9O4zxNF5PQYg', u'V_S-M0mPtPuIv2fEOEwoIg', u'j0HVyConc1e_aj1nBvHsXw', u'RBD6gVvkCSxZSCyy11Xztw', u'QxKT6FphmApytQy0o8LVfA', u'PbQeW1O9MoPOyOsKautDKg', u'TEC7R97ZGBjkfm3JBH5GMQ', u'SuM-5uuReJJY30J4widx1A', u'gbskKkumPmsjW0jGPtUgfw', u'vD86LdmIPvAqTIOeMAaJvQ', u'0WjhxboBfAJ08RrayT53Jg', u'WZJEdsPReU5l6ZddRGMq9g', u'uvucUVegxgdavLl3-CM9cA', u'PjYwC-VIEhlLgaTsVUdRDA', u'k6YcXE2_RTcAtsEfMY9v8Q', u'ZaTNpjk7-nGwCgAQdraT7Q', u'pwbZdcZqDfRN5chVYHgIuA', u'yD6ppSVah-mFsnTUaP5jGw', u'NRMImSpm558LJ0bUfgQLIg', u't87yKbKGP8bE9wf97M0XuQ', u'BdC1vf8dzpqS0u23UVPXuQ']",,,0,1,user,,,,3.83,,[],Frank,1ggf9iT4TNT09e15Zoj73g,1,,0,,,0
