2009-11,,2,[],,,0,,user,,,,5.0,,[],lindsay,pNzYBDLivG7swpVUQDMkqA,0,,2,,,2
2010-02,2,58,[],,2,4,,user,,,,3.45,,[],Elsa,5Rt6nquzyEf0DYi3heOJ2Q,16,,60,,,50
2010-02,1,40,"[u'fqpgzgVVnxlkSoAY2aS4Dw', u'idfGr4Fdw0Li5ZKfjsWz2Q', u'dnoamH6Yyeo0zmYdIMm4wA', u'pm5Tymq9sw0-eENPgMzy3g', u'2MuuBJWS6poSr21VPtrfvQ', u'GCAEKsMx4IAykm86Yc8siQ', u'nIeP3W-5Tb8ByTB5oC1Uag', u'5FmPFQU3iuSF3i04gkmXYQ', u'DlCtdbceo4YNSI53cCL2lg', u'9cCTmiJ7hz35rHIdr8n9kA', u'nEYPahVwXGD2Pjvgkm7QqQ', u'S5dRUvL8K9w34KOASgm0xA', u'YCdQBqt5dI5QqybUDLfyPQ', u'2vr07y4hWpdX2d3KhpYX2g', u'op2Gve4sAMQ4qEzq2Tad0g', u'TEBFO4uBu2lGMwwfVzweXQ']",,,2,3,user,,,,4.33,,[],jenny,Z8UmpTnIS-7ASntV8nq8cA,6,,9,,,34
2010-02,1,194,"[u'TD96-CLt1HpqDF06SLZwZQ', u'jopndPrv-H5KW2CfScnw9A', u'2hwv35lbl4lXi5hzdKz3sw', u'ADpO7d3aEO1N2PYXnxmauw', u'oz98YFoHRrJ9u-BIUFvwKw', u'Gw7hdJwm5-PImSFaz3L-9w', u'nOLkxWFLbZtvLm_bVKLDcw', u'oHBftpG23oVtWzVzBwjjNg', u'gnog-xo_MSEAyPmxuxdoRQ', u'mEMun-MSV-Rke3oB8qD_Cw', u'QrGBfvudSXA2PGlTTJMpgw', u'3Lr31hgTwBXWSBvZAEPWuA', u'vMtIOFLFGRPXWXxiQ0_bEQ', u't9SSQDvfPPWyewkaLwtrZw', u'vBbC42cJAuqBhCj02eM81A', u'_g9C2i0Z8pPmkrzm-OG8Qw', u'm2sxSMEol8cU3HBpnmP2zA', u'miRphb5MayN-7aZIrRSdLg', u'6IEiLeTAcmjXyu9Kq0czxQ']",,,2,,user,2,2,,4.43,,[2015],Charles,WX0IC48zMAuZv4rmzZtpCg,45,,20,1,2,63
2010-02,1,63,"[u'-CSDClefKs6APlBhuLJcsw', u'mxwQi0rr25dIvHUaCs7EFQ', u'TLj3XaclA7V4ldJ5yNP-9Q', u'BQ-2i_EZ3EzYjuUrZkq4fQ', u'PHrPDWUCtCmkwx_gzTMGCQ', u'eaYQo1MzWZejr0T1kf351g', u'mEMun-MSV-Rke3oB8qD_Cw']",,1,3,1,user,,5,,3.46,,[],Doug,8opoI-ZbTyCzU_ylzXqXaw,11,,9,,,53
2010-02,,23,[],,1,0,1,user,,,,3.15,,[],C,4ei42D8uVbKygn_Et0Idqg,4,,6,,,30
2010-03,,15,[],,,1,,user,,,,3.38,,[],Joe,f2RD4otYicOOURvqMgjKmA,10,,9,,,37
2010-07,,36,"[u'GRgBu4K7GOb3354esp_xkg', u'7Z8mLE_bvyrubNkF02F_pg', u'hG1oNdsgO4jFwI5LY1I8xg', u'7wsgSGuT0EHBZiIWfOz-kw', u'yOWqIERNdcWyz2COpFxfkw', u'fL4R4MinYOlbrzHAzyNBwQ', u'xjsiQcjrM2U7BpNantWIZg', u'ly4f6M2sjgyMMfWsiukqSg', u'_4vrShcrLqy-e7Otiqm2FQ', u'D7_VivGHNJ_XJrGPOrrApQ', u'YiqS9_jvHXSS0wDcv4uDNg', u'o7sNqbEsMrztrVV_3RU4Hw', u'eFFn46CH-0hXYFKso10cTg', u'CavQe1Vip9pBVa6JtRgPwQ']",,2,0,1,user,2,3,,4.45,,[],B,--VxRvXk3b8FwsSbC2Zpxw,21,,11,,2,51
2010-07,7,53,"[u'5-ZF673BNm9aY6VQQtc97g', u'usQTOj7LQ9v0Fl98gRa3Iw', u'6xwrxpdqS0ricCFXmUcsgA', u'TmrLXwR7eTyy0nzxXhdcnQ', u'NeSzldb0nKPlBPLM2l14fw', u'ltGN-CuR8Y2-jeDhaZNt8g', u'F4M797SJLcAoYk6EVCYA3A', u'L-n4yvae_PDlCCfY56sakg']",,2,4,3,user,2,6,,3.95,,[2015],Bryan,X_LigB6ncNSbvjgV95WEZQ,34,,6,,,83
2010-07,,2,[],,,0,,user,,,,3.5,,[],Melissa,9DrfvySKrYLjHTP0NG9s_g,0,,0,,,4
2010-07,,15,[],,,0,,user,,,,2.81,,[],James,nYzUbD84BATuZCGCxnXsbg,1,,3,,,16
