2012-11,1,8,"[u'oabORmz2NxzaLktLKLwtnw', u'skkF_dGh1HiL54oOIPZLBg', u'_TrEidMvsr-29qjjO675JQ', u'JJhioEpRHx0uUWlcjB667Q']",,,0,,user,,,,2.75,,[],Jason,oTznN_1_hPdUW_t1QlkRvw,2,,17,,,22
2013-01,,10,[],,,0,,user,,,,4.0,,[],Tracy,Vf3ZAU4TkzPKG3Iwgu7IeQ,1,,1,,,2
2013-01,,3,[],,,0,,user,,,,4.0,,[],Luke,8fLJ30ndfhqDCT4U6ZlrvQ,1,,1,,,3
2013-01,,4,"[u'EQ2pm01gowMVsFzjXtWOGQ', u'umFk-9qCmxsmiZw1e_vmKQ', u'qu8w1fUZnqON5ikXVpis0Q', u'wSQiuUizOXag1XksxybmYw', u'qEMBMDI4nl5yjARCWz_blg', u'Vu8PFkuwLTUPv-fZjNlTlg', u'xZikh1TZZ7C0JkVWQlTa-g']",,,0,,user,,,,5.0,,[],Bret,Icwy8R8adG0Yc4rsU2fLeA,1,,1,,,4
2013-05,,6,"[u'ZvvxtxeTad9t3ZoxdNYe_g', u'm7vtKWpZ9wdEQ95wJxrMrg', u'SweHFY__vRDPQRAvc02ONw', u'xg4AdOGHFxJyWByFbG8stA', u'IDHrwv_RCildFvmfWTkj5Q', u'hjnJQrVXRWksiIsbT47JwQ', u'MpuatpNcuH0g-gh4tMElvQ', u'xsTlqAQ7TjNFIUl5ihK00g']",,,1,,user,,,,4.17,,[],Don,IVv2g2vC0LXcRj_hYA5qPg,5,,2,,,10
2013-05,,5,[],,,1,,user,,,,3.4,,[],Jeanette,aoD2r2OND_Qv4dhRytvqUw,4,,1,,,7
2013-05,4,88,"[u'SumxQIvbrGM-5Zhtm6OTAA', u'RsV6FwTKzKFajvGdq5i_vw', u'z8lGpP-V4H1X3hmoVTo46Q', u'MEOC1k7vRAUM_OFTdbOlag', u'rHSnWVUU2KA6AawGKRrzbA', u'FbdB9KXyuvT8rC_zmqRSuQ', u'gBKR3sghciESk3-_ZrxW3w', u'6C60IDiphhmHEkBhfohgaA', u'4VtBiJI9c8t0FGNIrGhv-A', u'q9F069QwpifBDy0F9Ya7NQ', u'Vl5_zAMax_3pzwUlrVnrJA', u'b7bEBUiF-CxELmGR22G7nQ', u'1cinqdxuVe7TXSjLlC81lg', u'OfZDVN-nhEMpNtm3WMtQDw', u'm3FPy8EcPiZJxy48mzkrLA', u'LVE2yXi6AJjFT1Uv6vXUmg', u'JtxHIXxAwnApSQzhmfiJtg', u'aOc1LI6NG99b971v4VPQGA', u'dl8dA49YWAqDMLwGnrg5Lw', u'byV7cNzTNR-o8OLTeTmDVA', u'26m_MINkAvKTlK1RAdyMnA', u'zwM1dZKh33jkfGUwERCGWw', u'cI7NWQ-e8eNSXJzaSwN4eA', u'dS6jUp7itTiXg2wbxb2rAg', u'UNVe84Ve4_6wABKiEzbIoA', u'InBuPYed1FLhOiA77VSzmQ', u'9rAYbd3_v5UEUUcQ7WWOuA', u'UU4tdJKNaaf2igx3syA5cg', u'tm4cR0kF9WTrSfYFUKIgdw', u'Om95EXy5OiCzxHD7yOvZwg', u'FnA-aCb6jN4ixUCHxdsNfg', u'xlo0fc8FMEQBX2Rl9jx1NQ', u'R4TphXfr5j4vQ0MSVYNE8w', u'lVC44F4041zdDdFgMqEzuQ', u'kJ_m5YaSDBb653pOJU4QbQ', u'0THD_o0aHFR2-26VM-cpTA', u'-8TynQvDMv-REtMzH8sEbw', u'f-SgTHAFCWQdFlxoZtSwtg', u'mrOg949WioW-SQ9_0UzoIw', u'v_linzTmlNwfiyvipvMRRQ', u'Wl8TI5a73QmFRO13y4Hjhg', u'R1uWntqeFmxcGOMLmqSLzQ', u'HEAW1bbm_i9BLU-bAPuhqg', u'E9NEh22mJKwEykiwntvjdA', u'U8kxoz1ufCCBE3A1e-2jUw', u'HoZ5gEN9iUG63XE1wZK6Sg', u'AC37r3HVI81xqIHfqM6waQ', u'KJhu8wPIwSgYxQ00JR_mjg', u'9CMX-FXQwWulku4vITQspA', u'd_vuds-twJBedF-6RVEyQg', u'Z4W_tm-Je2u3EGio02Nw3A', u'mCO39fP4K9OYuSxXrBAZaw', u'YYtnyFwcv9gCo4VAEDOCiQ', u'ngyzUHegpUy9T4_522B2nw', u'tPW43bB5zxy8k7r1LnmTog', u'c2Ini9POSp0UwqhAB6W_rw', u'tQcnZmZELPzZQOib-CEcSg', u'5AmXkrmtKuQ8fTCdamlzjg', u'-UW3AMz6GD-oUfrcKiZGKA']",,2,3,,user,2,2,,3.8,,[],Anita,LczDjua5HU4RvRMqv6pmQQ,31,,37,,1,107
2013-05,,1,[],,,0,,user,,,,5.0,,[],Melissa,w4MXdit7-jwdKF33sy4Daw,0,,0,,,0
2013-06,,2,[],,,0,,user,,,,5.0,,[],Patricia,NzHRCSFGMXhReopq5NpIXw,0,,0,,,0
2013-08,,1,[],,,0,,user,,,,5.0,,[],Nick,y58B8MK4mP3eZ1fTFQIosg,0,,0,,,0
2013-08,,1,[],,,0,,user,,,,1.0,,[],Tinker,-Ad4G8AYkqPwuNiufADvJw,0,,0,,,1
2013-10,,8,[],,,0,,user,,,,3.88,,[],Mike,4UqdlTen0VOeWkCeyWdVrA,0,,0,,,2
2013-11,,5,[u'_3ZdksLxSzVbewk-KHwCqw'],,,0,,user,,,,3.0,,[],Debbie,3XhYTpVc3jpsg-ociheaoQ,0,,0,,,2
2014-01,,2,[],,,0,,user,,,,3.0,,[],Greg,okgFK-eeuKnUNdOdMBuKag,1,,1,,,3
2014-01,,1,[],,,0,,user,,,,1.0,,[],Valerie,1LIK7CIpiMLGlIAX42eAOw,1,,1,,,1
2014-01,,2,[],,,0,,user,,,,4.5,,[],Sally,vNSdNZc3SQQhxbk8bFJWwA,0,,0,,,0
2014-03,,3,[u'Y-Qr20V1cNrzVZQEdXyduQ'],,,0,,user,1,,,3.5,,[],Christina,PG4Tp6udLOq1IdVgstF69g,0,,0,,,3
