2011-07,,3,[],,,0,,user,,,,4.67,,[],Katie,aRIyEdmWBD5trkVSyBhq4g,0,,0,,,1
2011-07,,1,[],,,0,,user,,,,5.0,,[],Steve,MsZsKpzipbm7sgYbJ2wk9Q,0,,0,,,0
2011-11,,4,[],,,0,,user,,,,4.0,,[],Theodora,jBykXb5UHdD6Ll1JaobBZA,1,,0,,,8
2011-11,,3,"[u'U7oMbMxoF0T-RlU4PhZGAA', u'V1atePrrmijiJdjFhayXCQ', u'yBeCfWDEDSj1_V15PnS6kg', u'67UuIrpNUPtWKAk2w58Ndg', u'_a3V74fX1wfOu0WuAlhOiw', u'2eICeRlxg8Mb51cTnw4r0A', u'MuhS_nsW0wifLJUTfYp0AQ', u'iI3PmoDWcstOUkaxKC19mA']",,,1,,user,,,,2.33,,[],Amanda,QL4_uQYxGj71aZyk9blMaA,0,,3,,,20
2012-01,,5,"[u'j4Bk_hLCc6jpOD-Mb4F48g', u'L5IVwbV-AysN9xlPyCp6kA', u'Zugasz5PpZn2ehavi3h-Yg', u'3uaTvaG6ZlL-iZGrjW5QHQ', u'AMaYpnSV90suGelC3QgzzA', u'oJ2YeNhM_lxJitWYZxgQXw', u'C4OuSUDUVDlQskw9StLt1Q', u'cPE3EIn2bORkyxpkR4Gy0Q']",,,0,1,user,,,,4.8,,[],Dave,avAKeijGA58YMDUqoDVbew,2,,3,,,5
2012-01,,7,[],,,0,,user,,,,3.57,,[],John,rXq0HeyGdXsinvlsmRinkw,0,,1,,,9
2012-02,,2,[],,,0,,user,,,,5.0,,[],George,FN0aIk--SQRFu1Lf-8PXuQ,0,,0,,,2
2012-02,,8,[],,,0,,user,,,,4.89,,[],Courtney,rTXpU-7zckH6RG_zzUNlMQ,2,,0,,,1
2012-02,1,41,"[u'iWSmvJRL5ECihdYDQOJa2g', u'elxMqQaPQOVRLhWJ3PaFzQ', u'-pnHkhf6fcMpFVeWIJ-RUA', u'9cCTmiJ7hz35rHIdr8n9kA', u'9bPNZjXYkzf7am-vyZL53g', u'Gw3OJkG5yCmOedU8MXNaSA', u'TeXW8EA3xGO-hFegr2Jpzw', u'jirWkclln9NPzAHIDSbk4A', u'Ts_AGAANI9FAjM0yy3VmGw', u'I-XwElMcYhAqgrCp8d6xGw', u'RzarJKqz0wZtSWM8r0Yp4A', u'HyJn2oro1fI0xwyRtVXMyg', u'6haRx3OHULNCP_nLQ68USQ', u'cPaMHNwVQgfWdHS8rXI5-w', u'ybB8ElOrHtYd9IO5upZ0Kw', u'NKT5WE7n3_0NXiNtJHeLmw', u'5MgaRqWMvrql13lzdvYlng', u'HYQIHE0vHu8Q71CAtQvI1w', u'gpcny97nu0Fby8u-khgvmA', u'UlLj7dmiqOtxPLBkcQZbQg']",,,4,1,user,1,,,4.19,,[],Karen,glnDaxC9nbCMtIQaT1C6OQ,17,,13,,1,37
2012-02,,5,[],,,0,1,user,,,,4.4,,[],Ken,Wg7Z7AUkgghiYIlAsjlKrw,0,,0,,,1
