2013-06,1,21,[u'uQgfF-fHN4vhH5sx2W4jaQ'],,,1,,user,,,,3.57,,[],Emily,rKY-uYGPGUqgaiYwjkyOrA,3,,6,,,17
2013-06,,3,"[u't5kKoJtXvEASXSiasDJJsA', u'r0ur4z79AVenjlH1HS_MPQ', u'W5wov_T1Rh24nS-Boa3nLg', u'44j2L3IWejexsz26BeWolA', u'lfctK4wMaw6fS9Rb6Ky5YQ']",,,0,,user,,,,3.5,,[],Chas,AyBQnhEycyacHq9nDNfmng,1,,1,,,10
2013-06,,44,"[u'hyTEF9unJ50Ogmp4L9sZCg', u'cxxJPAQv7sOh4af4kaOmqw', u'MQ0vgt4ypzZXLXfa5i8fqQ', u'5k1DfO7fmzeT51enh7TGgw', u'GghbX_0wx7S-g20ujpy4MQ']",,,2,,user,,,,3.57,,[],Andrew,4wNlWA6qLauJsFji4r2lug,6,,6,,,19
2013-07,,5,"[u'w69p5DM7Aj3-BCdBiHliuQ', u'6DQkpGTMRs5c7YNx28D54Q']",,,0,,user,,,,3.4,,[],Evan,bkD1A0LEUE9xf60ZllwBcg,2,,2,,,6
2013-08,,7,"[u'hTUFWbVfUhe4kRJ7SwcR9w', u'ZU6ETVlMefHvpsKRTN-P9g', u'i_hw78DZv-oGvBvTx8FU3A', u'17-Su_PzFGJlCoEg9nIkyA', u'vmAaPR652rVeaSL4AeWbbw', u'KdpEADCX2hIElxNwmKgZSA', u'r5EIB0WktREa4q3fNNmxcA', u'0nX9kKhNdxesWgs4ZrmBtw', u'Nj5OJbBa8m0PHUuf-vKhzQ']",,,0,1,user,,,,3.71,,[],Shawn,Vnb3XtHhtoCjshiLhjt9DQ,1,,0,,,4
2013-10,,9,[],,,0,,user,,,,2.7,,[],Lucky,qlt_AC1s52P6CrZaNE0BWw,0,,4,,,11
2013-10,,173,[],,,0,,user,,,,4.21,,[],Eva,LuqisUHjbOCGXVTHMZvgfg,9,,7,,,34
2013-11,,3,[],,,0,,user,,,,2.67,,[],Brad,3feJLo4l9arg_OyVIh-kYQ,0,,0,,,1
2013-12,,2,[],,,0,,user,,,,4.5,,[],Don,_iu4SWBucOdIRMIq6a5G6A,0,,0,,,0
2013-12,,18,"[u'wTCrPskTQ1CBU-4igIEvzg', u'F4sYAgL_Ks5GO58vbSDidQ']",,,0,,user,,,,3.83,,[],Randy,HwQv3WmkreBGa4wU-IMfEg,7,,6,,,11
2013-12,,1,[u'pVE-wpklohogVrCGH3DiCA'],,,0,,user,,,,5.0,,[],Adam,Iw_6M0bes5bSH_E50XA92A,0,,0,,,0
2014-01,,1,[],,,0,,user,,,,5.0,,[],Tina,8wRv47EiVZIw7788CdtVpg,0,,0,,,0
2014-01,,1,[],,,0,,user,,,,5.0,,[],Erick,epZBBv67Vixbi91xnwXzvA,0,,0,,,0
2014-02,,9,[],,,0,,user,,,,3.89,,[],Leigh,JOJG0Ou1LQ-BbeCH2znvYg,0,,0,,,4
2014-03,,1,[],,,0,,user,,,,1.0,,[],Prince Ron,_7ZJHfULAqcARg-Q26a9ug,0,,1,,,1
2014-03,1,3,[],,,0,,user,,,,2.25,,[],Aimee,NClM8GNPKOLt-F8ggHzfJA,0,,0,,,4
2014-03,,5,"[u'XyaIK2hN3SNMohT5AbKxbg', u'3qJLajDPgc-Imjk5INt8mQ', u'pD0yoW4VFnNwHdPKJkVAsA']",,,0,,user,,,,4.4,,[],Dillon,1tkIFqwM9w-7Ba6pQdPLfA,3,,0,,,3
2014-03,,1,[],,,0,,user,,,,5.0,,[],Marie,dSrWReTqEs9tRVZ4DepFmA,0,,0,,,0
2014-04,,2,[],,,0,,user,,,,4.0,,[],Mandy,VjBCHbnoK6Eh3ak5tUWTqQ,0,,0,,,1
2014-04,,5,[],,,0,,user,,,,5.0,,[],A.J.,eWUOSJ5I5MiBMT5T3vJo5A,2,,0,,,8
2014-05,,6,"[u'IARTUExPVL3fawB-bJuDFg', u'FVSjBQJi4M5Zuh1SAeZXKw', u'udhle87erLO1iivAqOKm7A']",,,0,,user,,,,3.83,,[],Kori,yfW7khIUfX5kU4LcRfdtKA,2,,1,,,1
2014-05,,1,[],,,0,,user,,,,5.0,,[],Lizzy,C-5OMMpnTDJNHH01rseXtQ,0,,0,,,0
2014-06,,7,[],,,0,,user,,,,3.71,,[],Kristina,WfnCSmFCd0-N9k0g2ff2ng,0,,1,,,4
2014-06,,3,"[u'fvK8CWKeImZx7o3dpvS9GQ', u'ZGYBL5xm2yZo-bscv232Ng']",,,1,,user,,,,5.0,,[],Andrew,uuSmVbGdj34oS8XHOBRXew,2,,3,,,3
2014-07,,4,"[u'GIhS0wXKm0NtxylsJfD9xQ', u'5IpZ61C7yDZTTNkNMcI4iA', u'ghxfRXPGpvQtFZGYoSGbcw']",,,0,,user,,,,2.0,,[],Matt,umqkmLn3GlXU8G1dDMracg,2,,4,,,4
2014-07,,2,[],,,0,,user,,,,5.0,,[],Alex,viivdaGG2ig_Jq74xiVeuw,0,,0,,,0
