2015-01,,2,[],,,0,,user,,,,5.0,,[],Stephanie,PyAmDbU33MDnZJWXq_dtaw,1,,0,,,4
2015-02,,1,[],,,0,,user,,,,5.0,,[],Steve,OdE_ILcjFpVgJE4raiHsFQ,0,,0,,,0
2015-03,,4,[],,,0,,user,,,,3.5,,[],Alexandria,U5Tf7YaEX5QLPMdQJ0MlRg,0,,0,,,1
2015-03,,1,[],,,0,,user,,,,3.0,,[],A,bvKNohJyHoRs7ZrLuZIS0w,0,,0,,,0
2015-06,,1,"[u'giNbywOfw6v85F3GVYhx6Q', u'K4OI4qwssCYJFhj4UI8UkA', u'0QDYYvV7wcc2cqCfpCTKZQ']",,,0,,user,,,,5.0,,[],Thomas,SiGXo8U5rVa4Pnn5zHZxBg,0,,0,,,1
2015-06,,1,[],,,0,,user,,,,5.0,,[],"Terry,Bear",KgQX8vicdqM_SAbNaZ5dpg,0,,2,,,0
2015-06,,1,[],,,0,,user,,,,1.0,,[],Georgia,ht9UJ2EltyRn-jQi-o7N6w,0,,0,,,0
2015-07,,3,"[u'sxoezTBgFqOhNVRWHlgTBw', u'jYvPYUs1d4glcKSJAMFbVA']",,,0,,user,,,,3.0,,[],Terry,xGRJsXsEeHweFoKyAS5hyA,3,,3,,,2
2015-07,,1,"[u'p7IMf1yOOISqwzHGqsMyqA', u'cYrCYVxtMF0JbyrweVNYAA']",,,0,,user,,,,2.0,,[],Joyce,CtEzTx54HNXXtz3sRY09dw,0,,1,,,0
2015-12,,1,[],,,0,,user,,,,5.0,,[],Shirley,Vt43FAb3_eh4E_QNnwwmrA,0,,0,,,0
2006-08,,19,[],,,0,,user,,,,3.63,,[],marie,FtJvlHGgMr1f9W4QVjEzyw,2,,1,,,6
2006-08,1,105,"[u'MMCiQSRLdhyUzkHyksST_w', u'sXD4UCK93v0RY4Z-JKltbg', u'AaZdXn0I6F5bdIVwGpxdDA', u'Z_WGO5MRHvmnzOz3u2NXRg', u'jDDVK3bz0eTPN-Zh9nhSfw']",,1,0,1,user,,9,1,3.69,1,[2007],Vickie,JpYc9TugMbo2Q__OH7TNQA,68,,32,,1,203
2006-08,,16,[u'5RcTRr4GmKcYpjB9_6-Rqw'],,,1,,user,,,,3.0,,[],Daniel,xg81wRpumvBacNEuvxT1mQ,2,,1,,,8
2006-08,2,74,"[u'qLXN7ia1PJ8xgAP6JODBIg', u'TCUV9xS1R7HYdgbzkqzOMg']",,,0,1,user,,,,3.58,,[],Andrea,jsxCbf_1trPu-a3ThXQ_1A,30,,26,,,84
2006-08,3,159,"[u'tkWkVzLxpoiglmRsm2xTwQ', u'sEi2wrR95SGnB_WUQdcHaQ', u'sCEiecf7LRf4QQE3ESESzQ', u'-cYHKKH7f2GqIOgFOuoSVQ', u'9xaJ7hM8SCrXFowDKZ1kHw', u'NZdPZgewY0_I9UnnMzF1tg', u'iTN1y3U5IMqp2PSZujgOeg', u'gBID8jIwsQIE5W_Zr0Vhjg', u'KoqB00L5STKQXJikYM6MCw', u'ovllCFakZhSWpYmVypy_RQ', u'vjVPvena-GFQR34DvMsJBQ', u'TAqnaiZEESrUGkxIf7OpJQ', u'oWKBHNGxTyp7B0Yr1dRxpw', u'1yWVbndz2yvrL4TeUFW11Q', u'K1QoD2Bbz1weoaSCr6-flw', u'-iK_ebAGWzrBC91hdlGnBw']",1,1,3,3,user,2,6,,3.51,,"[2011, 2012]",Joe,Ufe6qqc3cdquf42buvSgUA,80,,119,,4,188
